date,close,volume,open,high,low,,,,,,,,,,,,,,,,,,,
4/28/2010,37.3714,189375537,37.6071,37.7143,36.63,,,,,,,,,,,,,,,,,,,
4/29/2010,38.3771,139522502,37.5743,38.5714,37.43,,,,,,,,,,,,,,,,,,,
4/30/2010,37.2986,135421971,38.4728,38.6528,37.2857,,,,,,,,,,,,,,,,,,,
5/3/2010,38.05,113343684,37.6914,38.2686,37.5543,,,,,,,,,,,,,,,,,,,
5/4/2010,36.9543,180620564,37.5557,37.6128,36.6786,,,,,,,,,,,,,,,,,,,
5/5/2010,36.5693,220353346,36.1471,36.8771,35.5328,,,,,,,,,,,,,,,,,,,
5/6/2010,35.1786,319584886,36.2614,36.8928,28.4643,,,,,,,,,,,,,,,,,,,
5/7/2010,33.6943,418562326,34.8157,35.2243,32.1728,,,,,,,,,,,,,,,,,,,
5/10/2010,36.2843,245539284,35.75,36.3786,35.5043,,,,,,,,,,,,,,,,,,,
5/11/2010,36.6457,212068004,35.9771,37.1271,35.7857,,,,,,,,,,,,,,,,,,,
5/12/2010,37.4414,163385299,37.035,37.59,36.9571,,,,,,,,,,,,,,,,,,,
5/13/2010,36.9086,149704075,37.6028,37.8571,36.6286,,,,,,,,,,,,,,,,,,,
5/14/2010,36.26,189368537,36.4521,36.64,35.6428,,,,,,,,,,,,,,,,,,,
5/17/2010,36.3171,190413707,36.3857,36.5971,35.3871,,,,,,,,,,,,,,,,,,,
5/18/2010,36.0514,194856888,36.7114,36.9357,35.7514,,,,,,,,,,,,,,,,,,,
5/19/2010,35.4771,256089547,35.6428,36.1314,34.9786,,,,,,,,,,,,,,,,,,,
5/20/2010,33.9657,319497456,34.5543,34.8357,33.7443,,,,,,,,,,,,,,,,,,,
5/21/2010,34.6171,305744272,33.26,34.9286,33.05,,,,,,,,,,,,,,,,,,,
5/24/2010,35.2514,188078156,35.3257,35.8428,35.18,,,,,,,,,,,,,,,,,,,
5/25/2010,35.0314,261342838,34.1928,35.2514,33.88,,,,,,,,,,,,,,,,,,,
5/26/2010,34.8727,212125404,35.7257,36.0186,34.8214,,,,,,,,,,,,,,,,,,,
5/27/2010,36.1928,165270400,35.8,36.27,35.5871,,,,,,,,,,,,,,,,,,,
5/28/2010,36.6971,203645811,37.0554,37.0571,36.1928,,,,,,,,,,,,,,,,,,,
6/1/2010,37.2614,218455576,37.0986,37.9914,36.9943,,,,,,,,,,,,,,,,,,,
6/2/2010,37.7071,171594061,37.7914,37.8286,37.1907,,,,,,,,,,,,,,,,,,,
6/3/2010,37.5886,162341809,37.8828,37.9357,37.2014,,,,,,,,,,,,,,,,,,,
6/4/2010,36.5664,189045767,36.8871,37.4143,36.3757,,,,,,,,,,,,,,,,,,,
6/7/2010,35.8486,221253336,36.8986,37.0214,35.7928,,,,,,,,,,,,,,,,,,,
6/8/2010,35.6186,249904415,36.1771,36.2571,35.0928,,,,,,,,,,,,,,,,,,,
6/9/2010,34.7428,213040094,35.9243,35.9857,34.6414,,,,,,,,,,,,,,,,,,,
6/10/2010,35.7871,193507918,34.9771,35.8543,34.6,,,,,,,,,,,,,,,,,,,
6/11/2010,36.2157,136154451,35.4607,36.2657,35.3386,,,,,,,,,,,,,,,,,,,
6/14/2010,36.3257,150469315,36.5657,37.0214,36.2871,,,,,,,,,,,,,,,,,,,
6/15/2010,37.0986,145862054,36.52,37.1214,36.5,,,,,,,,,,,,,,,,,,,
6/16/2010,38.1786,195557169,37.3,38.25,37.2329,,,,,,,,,,,,,,,,,,,
6/17/2010,38.8386,217872895,38.6571,38.9857,38.5,,,,,,,,,,,,,,,,,,,
6/18/2010,39.1534,195928029,38.8928,39.2857,38.7743,,,,,,,,,,,,,,,,,,,
6/21/2010,38.5957,193217628,39.67,39.8586,38.39,,,,,,,,,,,,,,,,,,,
6/22/2010,39.1214,178776694,38.88,39.4243,38.7857,,,,,,,,,,,,,,,,,,,
6/23/2010,38.71,191838418,39.2257,39.2371,38.2714,,,,,,,,,,,,,,,,,,,
6/24/2010,38.4286,178309303,38.7143,39.0278,38.3,,,,,,,,,,,,,,,,,,,
6/25/2010,38.1,136678611,38.58,38.61,37.9728,,,,,,,,,,,,,,,,,,,
6/28/2010,38.3286,146186434,38.1328,38.5357,37.7886,,,,,,,,,,,,,,,,,,,
6/29/2010,36.5957,282782865,37.7316,37.77,36.3286,,,,,,,,,,,,,,,,,,,
6/30/2010,35.9328,184538045,36.6728,36.8528,35.7157,,,,,,,,,,,,,,,,,,,
7/1/2010,35.4971,255527517,36.3286,36.4,34.7457,,,,,,,,,,,,,,,,,,,
7/2/2010,35.2771,173446612,35.7843,35.8471,34.7428,,,,,,,,,,,,,,,,,,,
7/6/2010,35.5186,153559326,35.8571,36.1143,35.1657,,,,,,,,,,,,,,,,,,,
7/7/2010,36.9521,163169979,35.7843,36.9671,35.6786,,,,,,,,,,,,,,,,,,,
7/8/2010,36.87,184252935,37.4971,37.5571,36.4128,,,,,,,,,,,,,,,,,,,
7/9/2010,37.0886,108260072,36.6986,37.1286,36.4514,,,,,,,,,,,,,,,,,,,
7/12/2010,36.755,140474992,36.9328,37.4071,36.4086,,,,,,,,,,,,,,,,,,,
7/13/2010,35.9711,296797219,36.6171,36.6286,35.2043,,,,,,,,,,,,,,,,,,,
7/14/2010,36.1038,202950851,35.6257,36.5428,35.5714,,,,,,,,,,,,,,,,,,,
7/15/2010,35.9214,205060442,35.4614,36.71,35.3286,,,,,,,,,,,,,,,,,,,
7/16/2010,35.7,259540618,36.1686,36.4243,35.4871,,,,,,,,,,,,,,,,,,,
7/19/2010,35.0828,255842447,35.6971,35.6971,34.2286,,,,,,,,,,,,,,,,,,,
7/20/2010,35.9843,263591379,34.7,36.1286,34.2871,,,,,,,,,,,,,,,,,,,
7/21/2010,36.32,295973249,37.87,37.8786,36.2857,,,,,,,,,,,,,,,,,,,
7/22/2010,37.0034,161139628,36.8114,37.1428,36.4728,,,,,,,,,,,,,,,,,,,
7/23/2010,37.1343,133236640,36.7271,37.1971,36.6114,,,,,,,,,,,,,,,,,,,
7/26/2010,37.04,104188731,37.1428,37.1571,36.8157,,,,,,,,,,,,,,,,,,,
7/27/2010,37.7257,145188934,37.2671,37.8286,37.1857,,,,,,,,,,,,,,,,,,,
7/28/2010,37.28,129737759,37.6671,37.9986,37.1786,,,,,,,,,,,,,,,,,,,
7/29/2010,36.8728,160834008,37.2443,37.5214,36.5857,,,,,,,,,,,,,,,,,,,
7/30/2010,36.75,112029784,36.5561,37.1,36.4143,,,,,,,,,,,,,,,,,,,
8/2/2010,37.4071,106583082,37.2057,37.5128,37.0886,,,,,,,,,,,,,,,,,,,
8/3/2010,37.4186,104082541,37.2871,37.6086,37.06,,,,,,,,,,,,,,,,,,,
8/4/2010,37.5686,105052042,37.5486,37.7543,37.1873,,,,,,,,,,,,,,,,,,,
8/5/2010,37.3857,72257102,37.39,37.5971,37.2214,,,,,,,,,,,,,,,,,,,
8/6/2010,37.1558,111151143,37.1114,37.3557,36.8043,,,,,,,,,,,,,,,,,,,
8/9/2010,37.3928,75552633,37.3543,37.45,37.0814,,,,,,,,,,,,,,,,,,,
8/10/2010,37.0586,112874754,37.1214,37.2071,36.7928,,,,,,,,,,,,,,,,,,,
8/11/2010,35.7414,154454626,36.4857,36.5271,35.6871,,,,,,,,,,,,,,,,,,,
8/12/2010,35.97,133552620,35.2414,36.1571,35.16,,,,,,,,,,,,,,,,,,,
8/13/2010,35.5857,88560037,35.95,35.9828,35.5843,,,,,,,,,,,,,,,,,,,
8/16/2010,35.3771,79420764,35.3686,35.7157,35.2314,,,,,,,,,,,,,,,,,,,
8/17/2010,35.9957,105546662,35.7257,36.3757,35.6,,,,,,,,,,,,,,,,,,,
8/18/2010,36.1528,84548265,36.0514,36.3814,35.94,,,,,,,,,,,,,,,,,,,
8/19/2010,35.6971,106533662,36.12,36.2114,35.5257,,,,,,,,,,,,,,,,,,,
8/20/2010,35.6628,95681559,35.6271,36.2743,35.5714,,,,,,,,,,,,,,,,,,,
8/23/2010,35.1143,103289091,35.97,36,35.0357,,,,,,,,,,,,,,,,,,,
8/24/2010,34.2757,150183995,34.6671,34.7143,34.0928,,,,,,,,,,,,,,,,,,,
8/25/2010,34.6986,148938905,34.0057,34.8557,33.8857,,,,,,,,,,,,,,,,,,,
8/26/2010,34.3257,116284385,35.0643,35.1071,34.3254,,,,,,,,,,,,,,,,,,,
8/27/2010,34.5171,136758551,34.5357,34.6586,33.6514,,,,,,,,,,,,,,,,,,,
8/30/2010,34.6428,95553599,34.3943,35.1071,34.3829,,,,,,,,,,,,,,,,,,,
8/31/2010,34.7286,104966361,34.55,34.9371,34.3357,,,,,,,,,,,,,,,,,,,
9/1/2010,35.7614,173960762,35.3528,35.9228,35.1828,,,,,,,,,,,,,,,,,,,
9/2/2010,36.0243,103632581,35.8946,36.0243,35.51,,,,,,,,,,,,,,,,,,,
9/3/2010,36.9671,130035609,36.4414,36.9686,36.3571,,,,,,,,,,,,,,,,,,,
9/7/2010,36.83,85565506,36.6628,37.0757,36.6071,,,,,,,,,,,,,,,,,,,
9/8/2010,37.56,131395709,37.1114,37.77,37.0143,,,,,,,,,,,,,,,,,,,
9/9/2010,37.5814,109347103,37.8628,38.0743,37.56,,,,,,,,,,,,,,,,,,,
9/10/2010,37.63,96849369,37.5986,37.7857,37.3428,,,,,,,,,,,,,,,,,,,
9/13/2010,38.1486,96883319,37.9743,38.3257,37.9657,,,,,,,,,,,,,,,,,,,
9/14/2010,38.2943,101293530,38.03,38.4528,37.9314,,,,,,,,,,,,,,,,,,,
9/15/2010,38.6028,106805122,38.31,38.6257,38.2628,,,,,,,,,,,,,,,,,,,
9/16/2010,39.51,162463819,38.6057,39.5243,38.5,,,,,,,,,,,,,,,,,,,
9/17/2010,39.3386,157292917,39.67,39.7086,39.0971,,,,,,,,,,,,,,,,,,,
9/20/2010,40.4614,164490809,39.44,40.54,39.4071,,,,,,,,,,,,,,,,,,,
9/21/2010,40.5386,166544330,40.5514,41.05,40.3986,,,,,,,,,,,,,,,,,,,
9/22/2010,41.1071,146168794,40.3871,41.14,40.3443,,,,,,,,,,,,,,,,,,,
9/23/2010,41.2743,196189899,40.9043,41.8228,40.8571,,,,,,,,,,,,,,,,,,,
9/24/2010,41.76,161761929,41.7286,41.9328,41.5071,,,,,,,,,,,,,,,,,,,
9/27/2010,41.5948,120369236,41.9964,42.1043,41.5728,,,,,,,,,,,,,,,,,,,
9/28/2010,40.98,258538988,41.6814,41.6814,39.2857,,,,,,,,,,,,,,,,,,,
9/29/2010,41.0528,117244505,41.0328,41.4014,40.8571,,,,,,,,,,,,,,,,,,,
9/30/2010,40.5357,167988710,41.2857,41.4286,40.1786,,,,,,,,,,,,,,,,,,,
10/1/2010,40.36,112000034,40.878,40.94,40.1928,,,,,,,,,,,,,,,,,,,
10/4/2010,39.8057,108637023,40.2286,40.4143,39.6814,,,,,,,,,,,,,,,,,,,
10/5/2010,41.2771,124901667,40.2857,41.35,40.2601,,,,,,,,,,,,,,,,,,,
10/6/2010,41.3128,167206320,41.37,41.7128,40.7514,,,,,,,,,,,,,,,,,,,
10/7/2010,41.3171,101859481,41.4766,41.4971,40.9871,,,,,,,,,,,,,,,,,,,
10/8/2010,42.01,164183439,41.6733,42.0714,41.4286,,,,,,,,,,,,,,,,,,,
10/11/2010,42.1943,106676392,42.1057,42.4628,42.0857,,,,,,,,,,,,,,,,,,,
10/12/2010,42.6486,139112862,42.2014,42.7857,41.7843,,,,,,,,,,,,,,,,,,,
10/13/2010,42.8771,155265647,42.8857,43.1371,42.8286,,,,,,,,,,,,,,,,,,,
10/14/2010,43.1871,108314742,43.0986,43.21,42.9143,,,,,,,,,,,,,,,,,,,
10/15/2010,44.9628,229189449,43.92,45,43.5586,,,,,,,,,,,,,,,,,,,
10/18/2010,45.4286,267603430,45.4957,45.5714,44.8986,,,,,,,,,,,,,,,,,,,
10/19/2010,44.2128,307005952,43.3428,44.8243,42.86,,,,,,,,,,,,,,,,,,,
10/20/2010,44.3614,179414674,44.1428,44.8928,43.8386,,,,,,,,,,,,,,,,,,,
10/21/2010,44.2171,136781721,44.6228,44.9628,43.8286,,,,,,,,,,,,,,,,,,,
10/22/2010,43.9243,92488648,44.1528,44.2914,43.7571,,,,,,,,,,,,,,,,,,,
10/25/2010,44.12,96214749,44.1557,44.5143,44.0628,,,,,,,,,,,,,,,,,,,
10/26/2010,44.0071,97175079,43.8386,44.2486,43.6643,,,,,,,,,,,,,,,,,,,
10/27/2010,43.9757,97963209,43.95,44.2714,43.6571,,,,,,,,,,,,,,,,,,,
10/28/2010,43.6057,137111911,43.9928,44,42.9857,,,,,,,,,,,,,,,,,,,
10/29/2010,42.9971,106459252,43.4614,43.6971,42.9814,,,,,,,,,,,,,,,,,,,
11/1/2010,43.4543,105463082,43.1743,43.6571,43.1714,,,,,,,,,,,,,,,,,,,
11/2/2010,44.1943,107689502,43.8571,44.3128,43.8571,,,,,,,,,,,,,,,,,,,
11/3/2010,44.6857,126496828,44.4814,44.6971,44.0757,,,,,,,,,,,,,,,,,,,
11/4/2010,45.4671,159613418,45.0643,45.74,45.0043,,,,,,,,,,,,,,,,,,,
11/5/2010,45.3043,90104657,45.4271,45.6528,45.25,,,,,,,,,,,,,,,,,,,
11/8/2010,45.5171,69985111,45.3143,45.6814,45.2514,,,,,,,,,,,,,,,,,,,
11/9/2010,45.1543,95514329,45.8643,45.9,44.9286,,,,,,,,,,,,,,,,,,,
11/10/2010,45.4328,95152429,45.2343,45.5386,44.7928,,,,,,,,,,,,,,,,,,,
11/11/2010,45.2364,90179837,45,45.4857,44.8928,,,,,,,,,,,,,,,,,,,
11/12/2010,44.0043,198704230,45.1428,45.2143,43.3757,,,,,,,,,,,,,,,,,,,
11/15/2010,43.8621,100475160,44.0657,44.3628,43.7528,,,,,,,,,,,,,,,,,,,
11/16/2010,43.0843,164041549,43.6743,43.9428,42.76,,,,,,,,,,,,,,,,,,,
11/17/2010,42.9286,119653066,43.0286,43.4271,42.5371,,,,,,,,,,,,,,,,,,,
11/18/2010,44.0614,123123667,43.6,44.2386,43.5271,,,,,,,,,,,,,,,,,,,
11/19/2010,43.8186,96113949,43.9957,44.0571,43.6057,,,,,,,,,,,,,,,,,,,
11/22/2010,44.7657,97869619,43.8114,44.7657,43.6957,,,,,,,,,,,,,,,,,,,
11/23/2010,44.1043,129372219,44.35,44.5357,43.7943,,,,,,,,,,,,,,,,,,,
11/24/2010,44.9707,103401091,44.5714,45.0571,44.5357,,,,,,,,,,,,,,,,,,,
11/26/2010,45,59436255,44.82,45.3857,44.7057,,,,,,,,,,,,,,,,,,,
11/29/2010,45.2671,110489713,45.0714,45.3543,44.4828,,,,,,,,,,,,,,,,,,,
11/30/2010,44.45,125157098,44.7914,44.9086,44.41,,,,,,,,,,,,,,,,,,,
12/1/2010,45.2,114829084,45.0386,45.3928,45,,,,,,,,,,,,,,,,,,,
12/2/2010,45.45,115699815,45.3614,45.5714,44.9843,,,,,,,,,,,,,,,,,,,
12/3/2010,45.3486,85503906,45.2871,45.5214,45.1914,,,,,,,,,,,,,,,,,,,
12/6/2010,45.7357,111165143,45.52,46.0471,45.4886,,,,,,,,,,,,,,,,,,,
12/7/2010,45.4586,97437439,46.2571,46.2843,45.4457,,,,,,,,,,,,,,,,,,,
12/8/2010,45.8586,80165284,45.6614,45.86,45.3014,,,,,,,,,,,,,,,,,,,
12/9/2010,45.6796,73378782,46.0188,46.0714,45.5743,,,,,,,,,,,,,,,,,,,
12/10/2010,45.7943,65576594,45.6643,45.8643,45.5143,,,,,,,,,,,,,,,,,,,
12/13/2010,45.9528,109673093,46.3386,46.4371,45.8571,,,,,,,,,,,,,,,,,,,
12/14/2010,45.7557,87718986,45.9614,46.0771,45.5714,,,,,,,,,,,,,,,,,,,
12/15/2010,45.7657,103780771,45.7143,46.1428,45.5986,,,,,,,,,,,,,,,,,,,
12/16/2010,45.8928,80244454,45.87,46.0871,45.7286,,,,,,,,,,,,,,,,,,,
12/17/2010,45.8014,96587849,45.9471,45.97,45.7471,,,,,,,,,,,,,,,,,,,
12/20/2010,46.03,96006079,45.9428,46.1786,45.4614,,,,,,,,,,,,,,,,,,,
12/21/2010,46.315,63928793,46.1428,46.3414,46.0071,,,,,,,,,,,,,,,,,,,
12/22/2010,46.4514,66449697,46.3371,46.5314,46.2214,,,,,,,,,,,,,,,,,,,
12/23/2010,46.2286,55731469,46.4286,46.45,46.1671,,,,,,,,,,,,,,,,,,,
12/27/2010,46.3828,62274056,46.1217,46.4914,45.9314,,,,,,,,,,,,,,,,,,,
12/28/2010,46.4957,43898371,46.5586,46.6657,46.4371,,,,,,,,,,,,,,,,,,,
12/29/2010,46.47,40775656,46.6028,46.6357,46.4428,,,,,,,,,,,,,,,,,,,
12/30/2010,46.2371,39354103,46.4971,46.5014,46.15,,,,,,,,,,,,,,,,,,,
12/31/2010,46.08,48344906,46.1357,46.2114,45.9014,,,,,,,,,,,,,,,,,,,
1/3/2011,47.0814,110964733,46.52,47.18,46.4052,,,,,,,,,,,,,,,,,,,
1/4/2011,47.3271,77212123,47.4914,47.5,46.8786,,,,,,,,,,,,,,,,,,,
1/5/2011,47.7143,63310259,47.0786,47.7628,47.0714,,,,,,,,,,,,,,,,,,,
1/6/2011,47.6757,74957912,47.817,47.8928,47.5571,,,,,,,,,,,,,,,,,,,
1/7/2011,48.0171,77371653,47.7128,48.05,47.4143,,,,,,,,,,,,,,,,,,,
1/10/2011,48.9221,111939414,48.4043,49.0328,48.1671,,,,,,,,,,,,,,,,,,,
1/11/2011,48.8057,110618303,49.2686,49.28,48.4957,,,,,,,,,,,,,,,,,,,
1/12/2011,49.2028,75491803,49.0357,49.2043,48.8571,,,,,,,,,,,,,,,,,,,
1/13/2011,49.3828,74023552,49.3086,49.52,49.1214,,,,,,,,,,,,,,,,,,,
1/14/2011,49.7828,76865693,49.4128,49.7828,49.2057,,,,,,,,,,,,,,,,,,,
1/18/2011,48.6643,462442329,47.0743,49.2518,46.5714,,,,,,,,,,,,,,,,,,,
1/19/2011,48.4057,283119845,49.7643,49.8,48.1257,,,,,,,,,,,,,,,,,,,
1/20/2011,47.5257,190898107,48.0614,48.3286,47.16,,,,,,,,,,,,,,,,,,,
1/21/2011,46.6743,188198066,47.6814,47.84,46.6614,,,,,,,,,,,,,,,,,,,
1/24/2011,48.2071,143251473,46.6957,48.2071,46.6743,,,,,,,,,,,,,,,,,,,
1/25/2011,48.7714,135998561,48.0471,48.7771,47.7957,,,,,,,,,,,,,,,,,,,
1/26/2011,49.1214,126542748,48.9943,49.3714,48.7857,,,,,,,,,,,,,,,,,,,
1/27/2011,49.03,71129331,49.1114,49.2418,48.9758,,,,,,,,,,,,,,,,,,,
1/28/2011,48.0143,147746454,49.1671,49.2,47.6468,,,,,,,,,,,,,,,,,,,
1/31/2011,48.4743,94202598,47.9714,48.5771,47.7571,,,,,,,,,,,,,,,,,,,
2/1/2011,49.29,106341512,48.7571,49.3786,48.7114,,,,,,,,,,,,,,,,,,,
2/2/2011,49.1886,64653258,49.2071,49.3214,49.0786,,,,,,,,,,,,,,,,,,,
2/3/2011,49.0628,98290879,49.1143,49.1771,48.3643,,,,,,,,,,,,,,,,,,,
2/4/2011,49.5,80346164,49.0914,49.5286,49.0728,,,,,,,,,,,,,,,,,,,
2/7/2011,50.2686,121039906,49.6986,50.4643,49.6628,,,,,,,,,,,,,,,,,,,
2/8/2011,50.7428,94755248,50.5257,50.7886,50.3071,,,,,,,,,,,,,,,,,,,
2/9/2011,51.1657,120447916,50.7414,51.2857,50.6957,,,,,,,,,,,,,,,,,,,
2/10/2011,50.6486,231786170,51.0557,51.4286,49.7143,,,,,,,,,,,,,,,,,,,
2/11/2011,50.9786,91775628,50.6789,51.1143,50.5057,,,,,,,,,,,,,,,,,,,
2/14/2011,51.3114,77500243,50.97,51.3543,50.9586,,,,,,,,,,,,,,,,,,,
2/15/2011,51.4143,70731871,51.3128,51.4243,51.0786,,,,,,,,,,,,,,,,,,,
2/16/2011,51.8757,118767216,51.5428,52.1286,51.5,,,,,,,,,,,,,,,,,,,
2/17/2011,51.1857,132320200,51.0357,51.4671,50.9314,,,,,,,,,,,,,,,,,,,
2/18/2011,50.08,203326891,51.2443,51.3571,49.9314,,,,,,,,,,,,,,,,,,,
2/22/2011,48.3728,217592825,48.8786,49.3428,48.2457,,,,,,,,,,,,,,,,,,,
2/23/2011,48.9457,167580960,48.3957,49.2343,48.3728,,,,,,,,,,,,,,,,,,,
2/24/2011,48.9828,124804997,49.1457,49.3071,48.3386,,,,,,,,,,,,,,,,,,,
2/25/2011,49.7371,94401188,49.3228,49.7757,49.2571,,,,,,,,,,,,,,,,,,,
2/28/2011,50.4586,100497210,50.1771,50.7214,50.16,,,,,,,,,,,,,,,,,,,
3/1/2011,49.9014,113527924,50.7814,50.8171,49.6687,,,,,,,,,,,,,,,,,,,
3/2/2011,50.3028,150412615,49.9943,50.6214,49.7714,,,,,,,,,,,,,,,,,,,
3/3/2011,51.3657,124643787,51.0271,51.3986,50.8457,,,,,,,,,,,,,,,,,,,
3/4/2011,51.4286,113155454,51.4386,51.47,51.1071,,,,,,,,,,,,,,,,,,,
3/7/2011,50.7657,136302361,51.6286,51.6671,50.1871,,,,,,,,,,,,,,,,,,,
3/8/2011,50.8228,88957077,50.7014,51.0571,50.3214,,,,,,,,,,,,,,,,,,,
3/9/2011,50.3528,113249954,50.67,50.68,50.0857,,,,,,,,,,,,,,,,,,,
3/10/2011,49.5243,126724608,49.8743,49.9671,49.2714,,,,,,,,,,,,,,,,,,,
3/11/2011,50.2843,117542215,49.3328,50.3314,49.2857,,,,,,,,,,,,,,,,,,,
3/14/2011,50.5086,108959443,50.4543,50.9263,50.1871,,,,,,,,,,,,,,,,,,,
3/15/2011,49.3471,179747944,48.8714,49.6914,48.5857,,,,,,,,,,,,,,,,,,,
3/16/2011,47.1443,287646046,48.8571,49,46.6086,,,,,,,,,,,,,,,,,,,
3/17/2011,47.8057,164523359,48.1186,48.5157,47.2371,,,,,,,,,,,,,,,,,,,
3/18/2011,47.2386,188150886,48.1614,48.3143,47.1428,,,,,,,,,,,,,,,,,,,
3/21/2011,48.4714,103178211,47.9986,48.5343,47.8943,,,,,,,,,,,,,,,,,,,
3/22/2011,48.7428,81435364,48.9371,48.9457,48.4486,,,,,,,,,,,,,,,,,,,
3/23/2011,48.4557,93078328,48.4686,48.6028,47.9928,,,,,,,,,,,,,,,,,,,
3/24/2011,49.2814,100635740,48.8357,49.4286,48.4086,,,,,,,,,,,,,,,,,,,
3/25/2011,50.22,111997444,49.7243,50.2943,49.5743,,,,,,,,,,,,,,,,,,,
3/28/2011,50.0628,77053503,50.45,50.6171,50.0628,,,,,,,,,,,,,,,,,,,
3/29/2011,50.1371,88011586,49.6657,50.1371,49.4371,,,,,,,,,,,,,,,,,,,
3/30/2011,49.8043,82147055,50.0914,50.1257,49.6343,,,,,,,,,,,,,,,,,,,
3/31/2011,49.7868,68453161,49.48,49.9714,49.4371,,,,,,,,,,,,,,,,,,,
4/1/2011,49.2228,104496031,50.1586,50.2267,49.0428,,,,,,,,,,,,,,,,,,,
4/4/2011,48.7414,114751314,49.1871,49.2286,48.3428,,,,,,,,,,,,,,,,,,,
4/5/2011,48.4128,120651896,48.1414,48.8928,48,,,,,,,,,,,,,,,,,,,
4/6/2011,48.2914,100460810,48.7457,49.1286,48.1628,,,,,,,,,,,,,,,,,,,
4/7/2011,48.2971,93268378,48.3,48.6328,48.0043,,,,,,,,,,,,,,,,,,,
4/8/2011,47.8657,94195248,48.56,48.5928,47.7071,,,,,,,,,,,,,,,,,,,
4/11/2011,47.2571,99679750,47.7228,47.9528,47.1457,,,,,,,,,,,,,,,,,,,
4/12/2011,47.4857,106196122,47.2128,47.6757,47.1714,,,,,,,,,,,,,,,,,,,
4/13/2011,48.0186,86483416,47.86,48.02,47.5028,,,,,,,,,,,,,,,,,,,
4/14/2011,47.4886,75357053,47.8286,48,47.4371,,,,,,,,,,,,,,,,,,,
4/15/2011,46.78,113325554,47.6143,47.6628,46.6857,,,,,,,,,,,,,,,,,,,
4/18/2011,47.4071,152935766,46.5857,47.4614,45.7371,,,,,,,,,,,,,,,,,,,
4/19/2011,48.2657,104574571,47.5857,48.2828,47.3871,,,,,,,,,,,,,,,,,,,
4/20/2011,48.9157,165860990,49.0728,49.3928,48.7857,,,,,,,,,,,,,,,,,,,
4/21/2011,50.0994,188240276,50.7143,50.7328,49.7886,,,,,,,,,,,,,,,,,,,
4/25/2011,50.4298,66418687,50.0486,50.5357,50.0428,,,,,,,,,,,,,,,,,,,
4/26/2011,50.06,84367665,50.5171,50.7128,49.9071,,,,,,,,,,,,,,,,,,,
4/27/2011,50.0214,88778857,50.32,50.3357,49.5857,,,,,,,,,,,,,,,,,,,
4/28/2011,49.5357,89955627,49.4557,49.9643,49.36,,,,,,,,,,,,,,,,,,,
4/29/2011,50.0186,208434163,49.54,50.5643,49.5237,,,,,,,,,,,,,,,,,,,
5/2/2011,49.4686,110396403,49.9628,50.067,49.3571,,,,,,,,,,,,,,,,,,,
5/3/2011,49.7428,78201993,49.7128,49.9843,49.3743,,,,,,,,,,,,,,,,,,,
5/4/2011,49.9386,97622099,49.7514,50.2614,49.5543,,,,,,,,,,,,,,,,,,,
5/5/2011,49.5357,83850155,49.7714,50.1357,49.4357,,,,,,,,,,,,,,,,,,,
5/6/2011,49.5228,69991117,49.9557,50,49.4586,,,,,,,,,,,,,,,,,,,
5/9/2011,49.6571,51143653,49.6943,49.8857,49.5039,,,,,,,,,,,,,,,,,,,
5/10/2011,49.9214,71227611,49.8414,49.9557,49.5228,,,,,,,,,,,,,,,,,,,
5/11/2011,49.6043,83509605,49.86,50,49.32,,,,,,,,,,,,,,,,,,,
5/12/2011,49.51,79915454,49.4457,49.5886,48.8957,,,,,,,,,,,,,,,,,,,
5/13/2011,48.6428,81443694,49.38,49.4643,48.6214,,,,,,,,,,,,,,,,,,,
5/16/2011,47.6143,112334984,48.4571,48.7457,47.5143,,,,,,,,,,,,,,,,,,,
5/17/2011,48.02,113030224,47.4286,48.02,47.2471,,,,,,,,,,,,,,,,,,,
5/18/2011,48.5528,83511355,48.0671,48.7214,48,,,,,,,,,,,,,,,,,,,
5/19/2011,48.6471,65148271,48.8686,48.9163,48.3814,,,,,,,,,,,,,,,,,,,
5/20/2011,47.8886,84476515,48.5086,48.7071,47.86,,,,,,,,,,,,,,,,,,,
5/23/2011,47.7714,95541069,47.1386,47.9971,47.06,,,,,,,,,,,,,,,,,,,
5/24/2011,47.4557,80444934,47.9286,47.9856,47.3343,,,,,,,,,,,,,,,,,,,
5/25/2011,48.1114,73437442,47.6328,48.3657,47.55,,,,,,,,,,,,,,,,,,,
5/26/2011,47.8571,55623739,47.9957,48.1271,47.7764,,,,,,,,,,,,,,,,,,,
5/27/2011,48.2014,50882462,47.8286,48.2328,47.7586,,,,,,,,,,,,,,,,,,,
5/31/2011,49.69,104084431,48.7286,49.69,48.7143,,,,,,,,,,,,,,,,,,,
6/1/2011,49.3586,138299601,49.8386,50.3046,49.2357,,,,,,,,,,,,,,,,,,,
6/2/2011,49.4431,84669645,49.5,49.7114,49.1857,,,,,,,,,,,,,,,,,,,
6/3/2011,49.0628,77951813,49.0257,49.3328,48.8586,,,,,,,,,,,,,,,,,,,
6/6/2011,48.2914,115190075,49.3857,49.5786,48.2586,,,,,,,,,,,,,,,,,,,
6/7/2011,47.4343,132345680,48.31,48.3171,47.4143,,,,,,,,,,,,,,,,,,,
6/8/2011,47.4628,83311015,47.3971,47.8286,47.2357,,,,,,,,,,,,,,,,,,,
6/9/2011,47.3557,68737284,47.6071,47.6671,47.25,,,,,,,,,,,,,,,,,,,
